Date,total_pengeluaran,bulan,tanggal,hari,weekend_encoded,is_payday,pengeluaran_1sebelumnya,pengeluaran_3sebelumnya,pengeluaran_7sebelumnya,pengeluaran_14sebelumnya,rata-rata_3hari,rata-rata_7hari,rata-rata_30hari,std_seminggu,std_sebulan,ema_7
2018-05-24,32639.755490000003,5,24,3,0,0,34890.773109999995,50647.89645000001,32639.755490000003,54024.422880000006,46896.20041666666,53381.27498857143,89890.63695866667,19395.112574755316,165200.17133643047,51417.98157138906
2018-05-25,61902.98455000001,5,25,4,0,0,32639.755490000003,73158.07265000002,38267.29954000001,42769.334780000005,43144.504383333326,56757.801418571435,89703.052157,18354.850020210277,165229.62916622058,54039.23231604179
2018-05-26,51773.40526000001,5,26,5,1,0,61902.98455000001,34890.773109999995,63028.49336000001,57400.94931,48772.04843333332,55149.931690000005,90040.7048,18206.358906434205,165138.3567142929,53472.775552031344
2018-05-27,57400.949309999996,5,27,6,1,0,51773.40526000001,32639.755490000003,81036.63432000001,82162.14313000001,57025.77970666665,51773.40526000001,90340.84048266667,14398.890118822079,165068.22746605796,54454.818991523505
2018-05-28,105797.82814,5,28,0,0,0,57400.949309999996,61902.98455000001,50647.89645000001,34890.773109999995,71657.39423666666,59651.96693,91241.24753066667,24922.672340137622,165076.69535494916,67290.57127864263
2018-05-29,42769.334780000005,5,29,1,0,0,105797.82814,51773.40526000001,73158.07265000002,165449.79507,68656.03740999999,55310.71866285714,89965.67087933334,24824.453335427097,165305.95713352945,61160.262153981974
2018-05-30,48396.87883000001,5,30,2,0,0,42769.334780000005,57400.949309999996,34890.773109999995,63028.49336000001,65654.68058333332,57240.162337142865,90040.70479999999,23460.209700056814,165285.89070325086,57969.41632298648
2018-05-31,64154.00217000001,5,31,3,0,0,48396.87883000001,105797.82814,32639.755490000003,32639.755490000003,51773.40526,61742.19757714286,89965.67087933334,20828.79237217021,165297.5009893006,59515.56278473986
2018-06-01,43894.843590000004,6,1,4,0,1,64154.00217000001,42769.334780000005,61902.98455000001,38267.29954000001,52148.574863333335,59169.60601142858,59651.96693,21890.660681523983,27274.526757821484,55610.382986054894
2018-06-02,946552.9092100001,6,2,5,1,1,43894.843590000004,48396.87883000001,51773.40526000001,63028.49336000001,351533.9183233334,186995.24943285715,90078.22176033334,335632.2052852343,163972.61598964263,278346.0145420412
2018-06-03,100170.28409,6,3,6,1,1,946552.9092100001,64154.00217000001,57400.949309999996,81036.63432000001,363539.34563000005,193105.1544014286,91616.417134,333260.7684579646,163839.12809976577,233802.0819290309
2018-06-04,43894.843590000004,6,4,0,0,1,100170.28409,43894.843590000004,105797.82814,50647.89645000001,363539.34562999994,184261.87089428576,89965.67087933334,336766.5266299409,164069.67545910663,186325.27234427317
2018-06-05,90040.7048,6,5,1,0,1,43894.843590000004,946552.9092100001,42769.334780000005,73158.07265000002,78035.2774933333,191014.92375428573,90791.04400666666,333918.2597218399,164003.4751175103,162254.1304582049
2018-06-06,58526.45812,6,6,2,0,0,90040.7048,100170.28409,48396.87883000001,34890.773109999995,64154.00216999996,192462.00651000004,90190.77264133333,333218.4102313279,164090.38753677535,136322.21237365366
2018-06-07,31514.246680000004,6,7,3,0,0,58526.45812,43894.843590000004,64154.00217000001,32639.755490000003,60027.1365333333,187799.18429714287,89928.153919,335533.43041149224,164180.77039339085,110120.22095024024
2018-06-08,36016.28192,6,8,4,0,0,31514.246680000004,90040.7048,43894.843590000004,61902.98455000001,42018.9955733333,186673.67548714284,89628.01823633333,336109.312657684,164273.9000093713,91594.23619268017
2018-06-09,65279.51098000001,6,9,5,1,0,36016.28192,58526.45812,946552.9092100001,51773.40526000001,44270.013193333296,60777.47574000002,90003.18783966667,26419.50633234259,164202.6212295246,85015.55488951012
2018-06-10,83287.65194000001,6,10,6,1,0,65279.51098000001,31514.246680000004,100170.28409,57400.949309999996,61527.81494666663,58365.671147142886,91353.79841166666,22738.143291850964,163967.18141148693,84583.57915213259
2018-06-11,29263.229060000005,6,11,0,0,0,83287.65194000001,36016.28192,43894.843590000004,105797.82814,59276.79732666663,56275.44050000002,90415.87440333334,24863.302268952004,164248.3309753786,70753.49162909944
2018-06-12,55149.931690000005,6,12,1,0,0,29263.229060000005,65279.51098000001,90040.7048,42769.334780000005,55900.27089666663,51291.04434142859,89515.46735533334,19984.857015905513,164369.13390793477,66852.60164432459
2018-06-13,45020.3524,6,13,2,0,0,55149.931690000005,83287.65194000001,58526.45812,48396.87883000001,43144.5043833333,49361.60066714288,89853.11999833334,19821.19301113753,164263.42290420504,61394.53933324344
2018-06-14,40518.317160000006,6,14,3,0,0,45020.3524,29263.229060000005,31514.246680000004,64154.00217000001,46896.20041666663,50647.89645000002,85688.73740133335,18732.199885344246,163863.95682444522,56175.48378993258
2018-06-15,177830.39198000001,6,15,4,0,0,40518.317160000006,55149.931690000005,36016.28192,43894.843590000004,87789.68717999996,70907.05503000002,89515.46735533333,50321.699024317044,164655.10202080844,86589.21083744944
2018-06-16,58526.45812000001,6,16,5,1,0,177830.39198000001,45020.3524,65279.51098000001,946552.9092100001,92291.72241999996,69942.33319285717,90378.357443,50511.93830243747,164414.41655233523,79573.52265808708
2018-06-17,67530.5286,6,17,6,1,0,58526.45812000001,40518.317160000006,83287.65194000001,100170.28409,101295.79289999996,67691.31557285716,91353.79841166668,50168.02629342707,164181.23156120518,76562.77414356532
2018-06-18,61902.98455000001,6,18,0,0,0,67530.5286,177830.39198000001,29263.229060000005,43894.843590000004,62653.32375666664,72354.13778571431,91316.28145133333,47443.964735846464,164188.05580658515,72897.82674517398
2018-06-19,55149.931690000005,6,19,1,0,0,61902.98455000001,58526.45812000001,55149.931690000005,90040.7048,61527.81494666663,72354.13778571431,90453.39136366667,47443.964735846464,164311.9204385215,68460.85298138049
2018-06-20,43894.843590000004,6,20,2,0,0,55149.931690000005,67530.5286,45020.3524,58526.45812,53649.25327666663,72193.35081285717,90228.28960166666,47553.81753793784,164372.94743116308,62319.350633535374
2018-06-21,54024.422880000006,6,21,3,0,0,43894.843590000004,61902.98455000001,40518.317160000006,31514.246680000004,51023.06605333331,74122.79448714289,89590.501276,46312.23072735562,164478.55263281672,60245.618695151534
2018-06-22,30388.737870000004,6,22,4,0,0,54024.422880000006,55149.931690000005,177830.39198000001,36016.28192,42769.33477999997,53059.70104285716,89440.43343466666,12387.903252871538,164532.2258474987,52781.398488863655
2018-06-23,50647.89645000001,6,23,5,1,0,30388.737870000004,43894.843590000004,58526.45812000001,65279.51098000001,45020.352399999974,51934.19223285716,90040.7048,12164.32529913434,164350.600962678,52248.02297914774
2018-06-24,83287.65194000001,6,24,6,1,0,50647.89645000001,54024.422880000006,67530.5286,83287.65194000001,54774.76208666663,54185.209852857166,90753.52704633333,16289.818011825992,164270.70908364115,60007.93021936081
2018-06-25,43894.843590000004,6,25,0,0,0,83287.65194000001,30388.737870000004,61902.98455000001,29263.229060000005,59276.79732666663,51612.61828714288,90490.908324,16289.818011826052,164341.45774569374,55979.65856202061
2018-06-26,41643.825970000005,6,26,1,0,0,43894.843590000004,50647.89645000001,55149.931690000005,55149.931690000005,56275.44049999997,49683.17461285717,89965.67087933332,16597.961667310683,164475.98536807334,52395.70041401546
2018-06-27,66405.01979,6,27,2,0,0,41643.825970000005,83287.65194000001,43894.843590000004,45020.3524,50647.896449999964,52898.91407000002,88652.57726766667,17448.411854003894,164502.47495805065,55898.0302580116
2018-06-28,52898.91407000001,6,28,3,0,0,66405.01979,43894.843590000004,54024.422880000006,40518.317160000006,53649.25327666663,52738.12709714288,88990.22991066666,17441.49611379803,164415.42170767323,55148.2512110087
2018-06-29,50647.89645000001,6,29,4,0,0,52898.91407000001,41643.825970000005,30388.737870000004,177830.39198000001,56650.6101033333,55632.29260857146,89065.26383133333,14557.216007905414,164396.7699830171,54023.16252075652
2018-06-30,69781.54622000002,6,30,5,1,0,50647.89645000001,66405.01979,50647.89645000001,58526.45812000001,57776.1189133333,58365.671147142886,89252.848633,15245.397624933545,164370.57340154643,57962.75844556739
2018-07-01,73158.07265000002,7,1,6,1,1,69781.54622000002,52898.91407000001,83287.65194000001,67530.5286,64529.171773333306,56918.588391428595,90228.28960166668,12764.433454740387,164178.83702191667,61761.58699667555
2018-07-02,957807.9973100001,7,2,0,0,1,73158.07265000002,50647.89645000001,43894.843590000004,61902.98455000001,366915.87206,187477.6103514286,90603.459205,339874.9981575237,166203.49987633934,285773.1895750067
2018-07-03,56275.440500000004,7,3,1,0,1,957807.9973100001,69781.54622000002,41643.825970000005,55149.931690000005,362413.83682,189567.84099857145,89140.29775200001,338872.1537426434,166309.55363209458,228398.75230625505
2018-07-04,46145.86121,7,4,2,0,1,56275.440500000004,73158.07265000002,66405.01979,43894.843590000004,353409.76634000003,186673.6754871429,89215.33167266667,340183.3255499728,166288.94283833605,182835.52953219129
2018-07-05,86664.17837000001,7,5,3,0,1,46145.86121,957807.9973100001,52898.91407000001,54024.422880000006,63028.493359999964,191497.28467285717,89102.78079166666,338203.9602014854,166289.5076116267,158792.69174164344
2018-07-06,74283.58146000002,7,6,4,0,0,86664.17837000001,56275.440500000004,50647.89645000001,30388.737870000004,69031.2070133333,194873.81110285717,89628.01823633334,336677.9390156115,166214.46790001952,137665.41417123258
2018-07-07,47271.37002000001,7,7,5,1,0,74283.58146000002,46145.86121,69781.54622000002,50647.89645000001,69406.37661666663,191658.0716457143,90153.25568100001,338176.04555839964,166049.31027193076,115066.90313342444
2018-07-08,79911.12551000001,7,8,6,1,0,47271.37002000001,86664.17837000001,73158.07265000002,83287.65194000001,67155.35899666663,192622.79348285715,91616.41713400002,337791.0700734536,165748.94745294852,106277.95872756833
2018-07-09,77660.10789000001,7,9,0,0,0,79911.12551000001,74283.58146000002,957807.9973100001,43894.843590000004,68280.86780666663,66887.38070857145,92029.10369766667,16628.824734525413,165696.516362669,99123.49601817626
2018-07-10,48396.87883000001,7,10,1,0,0,77660.10789000001,47271.37002000001,56275.440500000004,41643.825970000005,68656.03740999998,65761.87189857145,90866.07792733335,17698.987101294977,165882.33363013467,86441.8417211322
2018-07-11,41643.825970000005,7,11,2,0,0,48396.87883000001,79911.12551000001,46145.86121,66405.01979,55900.27089666663,65118.72400714288,91278.76449100001,18589.96887247541,165739.1302411803,75242.33778334915
2018-07-12,50647.89645,7,12,3,0,0,41643.825970000005,77660.10789000001,86664.17837000001,52898.91407000001,46896.20041666663,59973.540875714316,91128.69664966667,16499.54310666762,165775.00526705562,69093.72745001187
2018-07-13,41643.825970000005,7,13,4,0,0,50647.89645,48396.87883000001,74283.58146000002,50647.89645000001,44645.18279666663,55310.71866285717,91016.14576866668,16393.17615377703,165808.5322617617,62231.2520800089
2018-07-14,49522.38764000001,7,14,5,1,0,41643.825970000005,41643.825970000005,47271.37002000001,69781.54622000002,47271.37001999997,55632.29260857145,91316.28145133334,16230.460700297484,165722.09918391737,59054.03597000667
2018-07-15,208219.12985,7,15,6,1,0,49522.38764000001,50647.89645,79911.12551000001,73158.07265000002,99795.11448666663,73962.00751428574,92329.23938033335,60445.56664178205,166360.78499184438,96345.309440005
2018-07-16,37141.79073000001,7,16,0,0,0,208219.12985,41643.825970000005,77660.10789000001,957807.9973100001,98294.4360733333,68173.6764914286,91616.41713400002,61953.63608554177,166556.3170481768,81544.42976250376
2018-07-17,50647.89645000001,7,17,1,0,0,37141.79073000001,49522.38764000001,48396.87883000001,56275.440500000004,98669.60567666662,68495.25043714288,91053.662729,61839.61178864237,166668.98689606745,73820.29643437781
2018-07-18,75409.09027000002,7,18,2,0,0,50647.89645000001,208219.12985,41643.825970000005,46145.86121,54399.592483333305,73318.85962285717,91503.86625300001,60702.49481872515,166605.7595879672,74217.49489328336
2018-07-19,46145.86121,7,19,3,0,0,75409.09027000002,37141.79073000001,50647.89645,86664.17837000001,57400.94930999997,72675.7117314286,91203.73057033334,61005.82084303168,166681.6015258093,67199.58647246253
2018-07-20,47271.37002000001,7,20,4,0,0,46145.86121,50647.89645000001,41643.825970000005,74283.58146000002,56275.44049999997,73479.64659571431,91316.28145133334,60564.20769922756,166649.69182899114,62217.5323593469
2018-07-21,61902.98455000001,7,21,5,1,0,47271.37002000001,75409.09027000002,49522.38764000001,47271.37002000001,51773.40525999997,75248.30329714288,91578.90017366667,59925.386032921546,166595.09700896175,62138.895407010175
2018-07-22,57400.949309999996,7,22,6,1,0,61902.98455000001,46145.86121,208219.12985,79911.12551000001,55525.101293333304,53702.848934285736,92479.30722166668,12477.663052075399,166325.75416439245,60954.408882757634
2018-07-23,28137.720250000002,7,23,0,0,0,57400.949309999996,47271.37002000001,37141.79073000001,77660.10789000001,49147.21803666663,52416.55315142859,91728.968015,14730.228043935978,166571.56700198393,52750.236724568225
2018-07-24,72032.56384000002,7,24,1,0,0,28137.720250000002,61902.98455000001,50647.89645000001,48396.87883000001,52523.744466666634,55471.50563571431,91353.79841166668,16422.587572182758,166603.90679535712,57570.81850342617
2018-07-25,28137.720250000002,7,25,2,0,0,72032.56384000002,57400.949309999996,75409.09027000002,41643.825970000005,42769.33477999997,48718.4527757143,90828.560967,16576.141375228657,166783.4270832091,50212.543940069634
2018-07-26,39392.80835000001,7,26,3,0,0,28137.720250000002,28137.720250000002,46145.86121,50647.89645,46521.03081333331,47753.73093857145,90753.52704633334,16943.265015824916,166806.8224568993,47507.61004255223
2018-07-27,70907.05503000002,7,27,4,0,0,39392.80835000001,72032.56384000002,47271.37002000001,41643.825970000005,46145.86120999997,51130.25736857146,90903.59488766667,19054.669618750435,166786.1858128577,53357.47128941418
2018-07-28,57400.94931,7,28,5,1,0,70907.05503000002,28137.720250000002,61902.98455000001,49522.38764000001,55900.27089666663,50487.10947714288,91053.662729,18703.195171349074,166752.8335537538,54368.34079456063
2018-07-29,76534.59908000001,7,29,6,1,0,57400.94931,39392.80835000001,57400.949309999996,208219.12985,68280.86780666663,53220.48801571432,91916.55281666668,21123.557479096362,166603.4479638154,59909.90536592048
2018-07-30,58526.45812,7,30,0,0,0,76534.59908000001,70907.05503000002,28137.720250000002,37141.79073000001,64154.00216999996,57561.73628285717,91541.38321333333,18001.440256157883,166667.6720892042,59564.04355444036
2018-07-31,41643.825970000005,7,31,1,0,0,58526.45812,57400.94931,72032.56384000002,50647.89645000001,58901.6277233333,53220.48801571431,90490.908324,17589.58532151413,166886.70427570486,55083.98915833027
2018-08-01,42769.334780000005,8,1,2,0,1,41643.825970000005,76534.59908000001,28137.720250000002,75409.09027000002,47646.539623333294,55310.71866285717,59989.619573,14752.734135049797,32062.733296267565,52005.325563747705
2018-08-02,966812.0677900001,8,2,3,0,1,42769.334780000005,58526.45812,39392.80835000001,46145.86121,350408.40951333335,187799.18429714287,90340.84048266668,343757.3838954199,168614.00586784683,280707.0111203108
2018-08-03,59651.96693000001,8,3,4,0,1,966812.0677900001,41643.825970000005,70907.05503000002,47271.37002000001,356411.12316666666,186191.31456857148,90791.04400666668,344420.933504006,168509.9338665841,225443.25007273312
2018-08-04,49522.38764000001,8,4,5,1,1,59651.96693000001,42769.334780000005,57400.94931,61902.98455000001,358662.14078666666,185065.80575857149,89552.98431566668,344924.4474346101,168677.65869727815,181463.03446454983
2018-08-05,148567.16292,8,5,6,1,1,49522.38764000001,966812.0677900001,76534.59908000001,57400.949309999996,85913.83916333331,195356.17202142862,92029.10369766668,342210.7375262625,168990.71667639294,173239.06657841237
2018-08-06,45020.3524,8,6,0,0,0,148567.16292,59651.96693000001,58526.45812,28137.720250000002,81036.63431999997,193426.7283471429,91954.06977700001,343147.578080303,169011.77335374517,141184.3880338093
2018-08-07,32639.755490000003,8,7,1,0,0,45020.3524,49522.38764000001,41643.825970000005,72032.56384000002,75409.09026999997,192140.43256428576,90378.35744300002,343827.56854342774,169347.94580726672,114048.22989785697
2018-08-08,69781.54622000002,8,8,2,0,0,32639.755490000003,148567.16292,42769.334780000005,28137.720250000002,49147.218036666636,195999.3199128572,90115.73872066668,342018.5463967467,169374.4557368175,102981.55897839274
2018-08-09,31514.246680000004,8,9,3,0,0,69781.54622000002,45020.3524,966812.0677900001,39392.80835000001,44645.18279666664,62385.34546857145,89552.98431566668,40402.772873036,169545.80830004535,85114.73090379455
2018-08-10,37141.79073000001,8,10,4,0,0,31514.246680000004,32639.755490000003,59651.96693000001,70907.05503000002,46145.861209999974,59169.606011428594,89402.91647433334,41536.496343158615,169591.66196163045,73121.49586034592
2018-08-11,81036.63432000001,8,11,5,1,0,37141.79073000001,69781.54622000002,49522.38764000001,57400.94931,49897.55724333331,63671.6412514286,90415.87440333335,42021.627420527504,169442.88865811168,75100.28047525944
2018-08-12,66405.01979,8,12,6,1,0,81036.63432000001,31514.246680000004,148567.16292,76534.59908000001,61527.81494666663,51934.19223285717,91241.24753066667,20127.72059883719,169257.32849149438,72926.46530394458
2018-08-13,40518.317160000006,8,13,0,0,0,66405.01979,37141.79073000001,45020.3524,58526.45812,62653.32375666664,51291.0443414286,90941.11184800002,20454.731999393476,169341.81960493716,64824.428267958436
2018-08-14,59651.96693000001,8,14,1,0,0,40518.317160000006,81036.63432000001,32639.755490000003,41643.825970000005,55525.101293333304,55149.931690000034,85988.87308400002,18833.364616782088,167960.59073548438,63531.31293346883
2018-08-15,166575.30388,8,15,2,0,0,59651.96693000001,66405.01979,69781.54622000002,42769.334780000005,88915.19598999996,68977.61135571431,90303.32352233335,46531.835134837434,168324.57788272906,89292.31067010161
2018-08-16,34890.773109999995,8,16,3,0,0,166575.30388,40518.317160000006,31514.246680000004,966812.0677900001,87039.34797333331,69459.97227428574,89778.08607766668,46094.197448391344,168477.1000174372,75691.92628007621
2018-08-17,70907.05503000002,8,17,4,0,0,34890.773109999995,59651.96693000001,37141.79073000001,59651.96693000001,90791.04400666663,74283.58146000003,89628.01823633334,43861.16160037379,168492.34463729858,74495.70846755715
2018-08-18,52898.91407000001,8,18,5,1,0,70907.05503000002,166575.30388,81036.63432000001,49522.38764000001,52898.91406999997,70263.90713857146,89853.11999833334,44424.85187839339,168436.75215599604,69096.50986816786
2018-08-19,69781.54622000002,8,19,6,1,0,52898.91407000001,34890.773109999995,66405.01979,148567.16292,64529.17177333331,70746.26805714288,90603.459205,44394.28969022855,168290.5960865602,69267.7689561259
2018-08-20,57400.949309999996,8,20,0,0,0,69781.54622000002,70907.05503000002,40518.317160000006,45020.3524,60027.1365333333,73158.07265000002,90453.39136366667,42912.25281483029,168319.0762040253,66301.06404459443
2018-08-21,30388.737870000004,8,21,1,0,0,57400.949309999996,52898.91407000001,59651.96693000001,32639.755490000003,52523.744466666634,68977.61135571431,89552.98431566668,45777.061139170706,168574.04059356218,57322.98250094583
2018-08-22,51773.40526000001,8,22,2,0,0,30388.737870000004,69781.54622000002,166575.30388,69781.54622000002,46521.030813333295,52577.340124285736,90340.84048266668,15605.174383860382,168332.1683470666,55935.58819070937
2018-08-23,70907.05503000002,8,23,3,0,0,51773.40526000001,57400.949309999996,34890.773109999995,31514.246680000004,51023.06605333331,57722.52325571432,90303.32352233335,14713.838355363023,168336.51486910915,59678.45490053204
2018-08-24,54024.42288000001,8,24,4,0,0,70907.05503000002,30388.737870000004,70907.05503000002,37141.79073000001,58901.62772333331,55310.71866285717,91166.21361,13528.418812567275,168073.00793903347,58264.94689539903
2018-08-25,46145.86121,8,25,5,1,0,54024.42288000001,51773.40526000001,52898.91407000001,81036.63432000001,57025.77970666663,54345.99682571431,91391.31537200001,13962.87748868998,168005.78504473815,55235.175474049276
2018-08-26,96793.75766,8,26,6,1,0,46145.86121,70907.05503000002,69781.54622000002,66405.01979,65654.6805833333,58204.88417428574,92254.20545966667,20932.792536844776,167963.4211541391,65624.82102053695
2018-08-27,48396.87883000001,8,27,0,0,0,96793.75766,54024.42288000001,57400.949309999996,40518.317160000006,63778.83256666663,56918.58839142859,91954.06977700001,21264.444424218498,168035.87750324747,61317.83547290272
2018-08-28,51773.40526000001,8,28,1,0,0,48396.87883000001,46145.86121,30388.737870000004,59651.96693000001,65654.68058333329,59973.540875714316,91128.69664966667,18121.673846630616,168174.98237629814,58931.72791967704
2018-08-29,72032.56384000002,8,29,2,0,0,51773.40526000001,96793.75766,51773.40526000001,166575.30388,57400.949309999975,62867.70638714288,91578.90017366667,18211.328116981596,168102.75921913685,62206.936899757784
2018-08-30,41643.825970000005,8,30,3,0,0,72032.56384000002,48396.87883000001,70907.05503000002,34890.773109999995,55149.931689999976,58687.24509285716,91578.90017366668,19379.55541128689,168102.75921913685,57066.15916731834
2018-08-31,29263.229060000005,8,31,4,0,0,41643.825970000005,51773.40526000001,54024.42288000001,70907.05503000002,47646.53962333331,55149.93169000002,91128.69664966667,22397.34252605929,168256.001660807,50115.42664048876
2018-09-01,81036.63432000001,9,1,5,1,1,29263.229060000005,72032.56384000002,46145.86121,52898.91407000001,50647.89644999997,60134.327848571455,61602.84886733334,23892.0641139964,31139.061490056585,57845.72856036657
2018-09-02,989322.2439900001,9,2,6,1,1,81036.63432000001,41643.825970000005,96793.75766,69781.54622000002,366540.7024566667,187638.39732428573,92591.85810266668,353946.8509877437,172203.71884213493,290714.85741777497
2018-09-03,45020.3524,9,3,0,0,1,989322.2439900001,29263.229060000005,48396.87883000001,57400.949309999996,371793.07690333336,187156.03640571432,92441.79026133336,354170.4668437411,172244.50303695144,229291.23116333122
2018-09-04,51773.40526000001,9,4,1,0,1,45020.3524,81036.63432000001,51773.40526000001,30388.737870000004,362038.6672166667,187156.03640571432,89215.33167266668,354170.4668437411,172063.38597464756,184911.77468749843
2018-09-05,99044.77528,9,5,2,0,1,51773.40526000001,989322.2439900001,72032.56384000002,51773.40526000001,65279.51097999996,191014.92375428573,91016.14576866667,352851.77738593327,171867.4899375141,163445.0248356238
2018-09-06,51773.40526000001,9,6,3,0,0,99044.77528,45020.3524,41643.825970000005,70907.05503000002,67530.52859999996,192462.00651000004,91653.93409433335,352157.18036748684,171678.78740969521,135527.11994171786
2018-09-07,70907.05503000002,9,7,4,0,0,51773.40526000001,51773.40526000001,29263.229060000005,54024.42288000001,73908.41185666663,198411.1245057143,91691.45105466669,349280.71311862086,171673.96572868037,119372.10371378841
2018-09-08,42769.334780000005,9,8,5,1,0,70907.05503000002,99044.77528,81036.63432000001,46145.86121,55149.93168999997,192944.36742857145,92066.620658,351714.9643939909,171550.17560256494,100221.41148034131
2018-09-09,64154.00217000001,9,9,6,1,0,42769.334780000005,51773.40526000001,989322.2439900001,96793.75766,59276.79732666663,60777.47574000002,92967.02770600001,19634.672430059596,171322.6916016642,91204.55915275597
2018-09-10,52898.914070000006,9,10,0,0,0,64154.00217000001,70907.05503000002,45020.3524,48396.87883000001,53274.083673333305,61902.98455000003,92029.10369766668,18788.469762422363,171467.21848878785,81628.14788206697
2018-09-11,28137.720250000002,9,11,1,0,0,52898.914070000006,42769.334780000005,51773.40526000001,51773.40526000001,48396.878829999965,58526.458120000025,90753.52704633334,22641.104793457005,171806.4173062948,68255.54097405024
2018-09-12,52898.91407000001,9,12,2,0,0,28137.720250000002,64154.00217000001,99044.77528,72032.56384000002,44645.18279666663,51934.19223285717,91166.21361,13913.106515552588,171696.4233461937,64416.38424803768
2018-09-13,73158.07265000002,9,13,3,0,0,52898.91407000001,52898.914070000006,51773.40526000001,41643.825970000005,51398.23565666665,54989.14471714288,91616.41713400002,16054.829502990122,171628.63445753857,66601.80634852826
2018-09-14,32639.755490000003,9,14,4,0,0,73158.07265000002,28137.720250000002,70907.05503000002,29263.229060000005,52898.91406999997,49522.38764000002,87151.89885433335,16245.320360723594,171353.3062196158,58111.2936338962
2018-09-15,148567.16292,9,15,5,1,0,32639.755490000003,52898.91407000001,42769.334780000005,81036.63432000001,84788.33035333331,64636.36308857145,90941.11184800002,40308.6024980003,171414.6592091879,80725.26095542216
2018-09-16,81036.63432000001,9,16,6,1,0,148567.16292,73158.07265000002,64154.00217000001,989322.2439900001,87414.51757666662,67048.16768142859,91278.76449100001,40777.27967610667,171383.80917026201,80803.10429656663
2018-09-17,46145.86121,9,17,0,0,0,81036.63432000001,32639.755490000003,52898.914070000006,45020.3524,91916.55281666662,66083.44584428574,91053.662729,41245.01878450317,171440.38244378744,72138.79352492497
2018-09-18,47271.37002000001,9,18,1,0,0,46145.86121,148567.16292,28137.720250000002,51773.40526000001,58151.288516666624,68816.82438285717,90303.32352233335,38877.21278911355,171585.89215257153,65921.93764869374
2018-09-19,66405.01979,9,19,2,0,0,47271.37002000001,81036.63432000001,52898.91407000001,99044.77528,53274.08367333329,70746.26805714288,90603.459205,38286.21098150167,171534.222325706,66042.7081840203
2018-09-20,31514.246680000004,9,20,3,0,0,66405.01979,46145.86121,73158.07265000002,51773.40526000001,48396.878829999965,64797.1500614286,90640.97616533334,40989.011481481895,171520.72093415147,57410.59280801523
2018-09-21,43894.843590000004,9,21,4,0,0,31514.246680000004,47271.37002000001,32639.755490000003,70907.05503000002,47271.370019999966,66405.01979000002,90378.35744300002,39718.39634251973,171588.30212602115,54031.65550351142
2018-09-22,64154.00217000001,9,22,5,1,0,43894.843590000004,66405.01979,148567.16292,42769.334780000005,46521.03081333329,54345.99682571431,90153.255681,16841.492020046408,171619.1535846219,56562.24217013357
2018-09-23,69781.54622000002,9,23,6,1,0,64154.00217000001,31514.246680000004,81036.63432000001,64154.00217000001,59276.79732666662,52738.127097142875,90678.49312566668,14198.50027626978,171528.85754916814,59867.06818260018
2018-09-24,40518.317160000006,9,24,0,0,0,69781.54622000002,43894.843590000004,46145.86121,52898.914070000006,58151.288516666624,51934.19223285717,90490.90832400002,14781.328690177641,171582.30683013806,55029.880426950134
2018-09-25,69781.54622000002,9,25,1,0,0,40518.317160000006,64154.00217000001,47271.37002000001,28137.720250000002,60027.1365333333,55149.93169000002,89590.50127600001,15996.485752827546,171618.9626891843,58717.7968752126
2018-09-26,55149.931690000005,9,26,2,0,0,69781.54622000002,69781.54622000002,66405.01979,52898.91407000001,55149.93168999996,53542.0619614286,89815.60303800002,15223.619888489839,171567.48953148237,57825.83057890945
2018-09-27,51773.40526000001,9,27,3,0,0,55149.931690000005,40518.317160000006,31514.246680000004,73158.07265000002,58901.62772333329,56436.22747285717,89815.60303800002,11901.132701395116,171567.48953148237,56312.72424918209
2018-09-28,77660.10789000001,9,28,4,0,0,51773.40526000001,69781.54622000002,43894.843590000004,32639.755490000003,61527.81494666663,61259.836658571454,90003.18783966667,12780.96311372056,171550.45145091452,61649.57015938657
2018-09-29,56275.440500000004,9,29,5,1,0,77660.10789000001,55149.931690000005,64154.00217000001,148567.16292,61902.984549999965,60134.327848571455,90490.90832400002,12830.424318613712,171428.9800993711,60306.03774453993
2018-09-30,75409.09027000002,9,30,6,1,0,56275.440500000004,51773.40526000001,69781.54622000002,81036.63432000001,69781.54621999997,60938.26271285717,92029.10369766668,13683.59172535364,171067.2999745541,64081.80087590495
2018-10-01,73158.07265000002,10,1,0,0,1,75409.09027000002,77660.10789000001,40518.317160000006,46145.86121,68280.86780666663,65601.08492571431,91766.48497533335,10828.975764388053,171090.80316169697,66350.86881942872
2018-10-02,956682.4885000001,10,2,1,0,1,73158.07265000002,56275.440500000004,69781.54622000002,47271.37002000001,368416.55047333334,192301.2195371429,90678.49312566668,337229.3292558347,165188.25892292793,288933.77373957157
2018-10-03,51773.40526000001,10,3,2,0,1,956682.4885000001,75409.09027000002,55149.931690000005,66405.01979,360537.9888033333,191818.85861857145,90903.59488766667,337460.53724473517,165128.4855662687,229643.68161967868
2018-10-04,72032.56384000002,10,4,3,0,1,51773.40526000001,73158.07265000002,51773.40526000001,31514.246680000004,360162.8192,194713.02413000006,91578.90017366667,336143.5901608493,165004.32058841607,190240.90217475902
2018-10-05,93417.23123,10,5,4,0,1,72032.56384000002,956682.4885000001,77660.10789000001,43894.843590000004,72407.7334433333,196964.04175000006,91391.31537200001,335280.74359011,164998.73908616786,166034.98443856928
